source,bootstrap_replicate,icc_3_1,icc_3_k
Human,1077,0.869647861554325,0.963880804621154
Human,1078,0.8683621762543636,0.963485530043352
Human,1079,0.8470483636028708,0.9568072946815622
Human,1080,0.8350070343205215,0.9529266840818539
Human,1081,0.83527898148618,0.953015208315896
Human,1082,0.8893465445612981,0.9698330807490294
Human,1083,0.8639717309307605,0.9621293204967086
Human,1084,0.8461138430331187,0.9565089588720253
Human,1085,0.8805246946594899,0.9671913017323592
Human,1086,0.877669301788032,0.9663279845795688
Human,1087,0.872260239096663,0.9646813642052785
Human,1088,0.8185034668377832,0.9474762011611212
Human,1089,0.877262624228841,0.9662046958485031
Human,1090,0.8618175346569705,0.9614602448823361
Human,1091,0.8526786704506947,0.9585947615259459
Human,1092,0.8694325300184903,0.9638146614233384
Human,1093,0.8571435416662111,0.9600002146664004
Human,1094,0.8677500064318661,0.9632970255019975
Human,1095,0.8568619405611536,0.9599118837671966
Human,1096,0.8290317497802933,0.9509711556482369
Human,1097,0.8850849438821232,0.9685616840930028
Human,1098,0.8918977853633903,0.9705899801305521
Human,1099,0.8057992900034848,0.9431729294090299
Human,1100,0.8449929718069744,0.9561505084183597
Human,1101,0.805860219503315,0.9431937970466717
Human,1102,0.8542808515451097,0.9591003121186742
Human,1103,0.8947898720048375,0.9714441983405098
Human,1104,0.8910793101512736,0.9703474994239566
Human,1105,0.8954711488286553,0.9716448378108576
Human,1106,0.8666208656970483,0.962948826321669
Human,1107,0.8183308822903375,0.9474183779018488
Human,1108,0.8536297482424997,0.9588950282645756
Human,1109,0.8484539508933071,0.9572551250326846
Human,1110,0.8246523694032086,0.949525102027768
Human,1111,0.8575705203607885,0.9601340670232942
Human,1112,0.8721212861885875,0.9646388696456754
Human,1113,0.8391670464926112,0.9542763606520781
Human,1114,0.8605468953982736,0.961064462680682
Human,1115,0.8973123049299964,0.9721859561958834
Human,1116,0.8439184104568538,0.9558062268424599
Human,1117,0.8541205561320737,0.9590497940840461
Human,1118,0.8991606695295323,0.9727275669668612
Human,1119,0.8880987929878046,0.9694617477847545
Human,1120,0.8522245162290666,0.9584512096069433
Human,1121,0.8912283440539376,0.9703916762069135
Human,1122,0.8846511094604038,0.9684317559166257
Human,1123,0.8208895713009722,0.9482738767414035
Human,1124,0.8689039570626687,0.9636521996712342
Human,1125,0.868043405109246,0.9633873952917779
Human,1126,0.8341462710595345,0.9526462165973011
Human,1127,0.87819236600653,0.9664864355030903
Human,1128,0.8818494808967577,0.9675904679472448
Human,1129,0.909132813910692,0.9756218210878783
Human,1130,0.8999849450644535,0.9729685741068459
Human,1131,0.8847073009634674,0.9684485898115943
Human,1132,0.8818108196503075,0.9675788314059987
Human,1133,0.8490707407019256,0.9574513026433822
Human,1134,0.8839754382672139,0.9682292161091733
Human,1135,0.8281231235578728,0.9506720275155849
Human,1136,0.8651346565166413,0.96248951588596
Human,1137,0.8821329601519652,0.9676757689676292
Human,1138,0.860529443139486,0.9610590207381092
Human,1139,0.8435296988759409,0.9556815316533128
Human,1140,0.8427758917922049,0.9554394821929306
Human,1141,0.8583499206647782,0.9603781516998514
Human,1142,0.889981295892798,0.9700216931172755
Human,1143,0.9049163684453079,0.9744037541006167
Human,1144,0.9150950417229411,0.9773301750228611
Human,1145,0.8292299064075347,0.9510363285325366
Human,1146,0.8720302608429998,0.964611026975517
Human,1147,0.8759605444976637,0.9658093984221561
Human,1148,0.8579274837004498,0.9602458968212328
Human,1149,0.8725301611546563,0.964763883743058
Human,1150,0.843466074862665,0.9556611137952851
Human,1151,0.8644633736475732,0.9622816833712258
Human,1152,0.842455656381201,0.9553365598201288
Human,1153,0.8392506966213139,0.954303401924806
Human,1154,0.8423042923581003,0.9552878925172901
Human,1155,0.8490542540919498,0.9574460615358952
Human,1156,0.878680410254755,0.9666341545528226
Human,1157,0.8215505956315017,0.9484942743615661
Human,1158,0.8942221343641772,0.9712768266093841
Human,1159,0.8803120302947572,0.9671271434824404
Human,1160,0.8612602904239656,0.9612867765749319
Human,1161,0.8885513524617449,0.9695965178946121
Human,1162,0.8742548442660921,0.965290276363399
Human,1163,0.8708359244326406,0.9642453155334132
Human,1164,0.8619815011619187,0.9615112563220322
Human,1165,0.8283815347966391,0.9507571464933797
Human,1166,0.866968500751682,0.9630560982050188
Human,1167,0.8624269538597332,0.96164976999328
Human,1168,0.8889503397194707,0.9697152516695329
Human,1169,0.90724097247825,0.9750763209460833
Human,1170,0.8300366360877397,0.951301429359043
Human,1171,0.864229798886703,0.9622093128230027
Human,1172,0.8609360334325717,0.9611857619290656
Human,1173,0.8780107473576011,0.9664314335932205
Human,1174,0.8422277971092651,0.9552632926225527
Human,1175,0.7933568181638742,0.93886423829967
Human,1176,0.8707041491544716,0.9642049208804877
Human,1177,0.871534980658689,0.9644594578374365
Human,1178,0.8273788100420179,0.9504266436936437
Human,1179,0.8765579377659167,0.9659908662365643
Human,1180,0.8617874106376886,0.9614508715096929
Human,1181,0.8480922667989221,0.9571399916665447
Human,1182,0.8202826618230191,0.9480712995972219
Human,1183,0.8628039155046818,0.9617669057547263
Human,1184,0.8555433257252201,0.9594977120701564
Human,1185,0.8853429648933728,0.9686389144042421
Human,1186,0.820819741765729,0.9482505795519103
Human,1187,0.8612533625188505,0.9612846189222035
Human,1188,0.8724166273933938,0.9647291791382381
Human,1189,0.8892285646758562,0.969798002183087
Human,1190,0.853750127232976,0.9589329990616233
Human,1191,0.8519300826540853,0.958358084414352
Human,1192,0.8436779980924167,0.9557291144291065
Human,1193,0.8529270635181428,0.9586732286682271
Human,1194,0.850656845093483,0.9579548441004381
Human,1195,0.8633609929214591,0.9619398749592221
Human,1196,0.8652838768717563,0.9625356836246347
Human,1197,0.84192868983058,0.9551670728019506
Human,1198,0.8369984688762537,0.9535739833734902
Human,1199,0.8340448490716255,0.9526131424446976
Human,1200,0.8518732358839576,0.9583400992526658
Human,1201,0.8237014180922175,0.9492096552010589
Human,1202,0.8760009621797151,0.9658216815977865
Human,1203,0.8380287545521217,0.9539080052976988
Human,1204,0.8504529463692815,0.9578901878391182
Human,1205,0.8889649743357708,0.9697196052803263
Human,1206,0.8703614630038209,0.9640998317871857
Human,1207,0.824215110375226,0.9493801200919668
Human,1208,0.8549069320950694,0.9592974944752666
Human,1209,0.8536528532292494,0.9589023168010179
Human,1210,0.8726742252060311,0.9648079113345477
Human,1211,0.86145921389813,0.9613487193731127
Human,1212,0.8455886364028371,0.9563410846063831
Human,1213,0.8776353488653934,0.9663176945494489
Human,1214,0.834413763765218,0.9527334195774049
Human,1215,0.8540996939101099,0.9590432182300029
Human,1216,0.8842334182609026,0.9683065749543732
Human,1217,0.8302171397261523,0.951360694642547
Human,1218,0.8425074487990329,0.9553532094950936
Human,1219,0.8740263317504594,0.9652206182099576
Human,1220,0.8387607581923229,0.9541449664114139
Human,1221,0.7892085361817387,0.9374065028834007
Human,1222,0.9066617955027966,0.9749089862460961
Human,1223,0.8730884007424982,0.9649344294583903
Human,1224,0.8205354405975197,0.9481556991987621
Human,1225,0.8202206270743232,0.9480505813349948
Human,1226,0.802126064134801,0.9419107554450585
Human,1227,0.8564805751384073,0.9597921927567264
Human,1228,0.8401163041300608,0.9545829973536957
Human,1229,0.8390953559474789,0.9542531824398285
Human,1230,0.8591069251542619,0.9606149172274014
Human,1231,0.8586571120904818,0.9604742670960859
Human,1232,0.8482687393933085,0.9571961762455389
Human,1233,0.8667606246632177,0.9629919600741891
Human,1234,0.8479232628661437,0.957086169191029
Human,1235,0.8329130418886419,0.9522436649004072
Human,1236,0.8783428272983759,0.9665319891418849
Human,1237,0.8568035920148088,0.9598935761268805
Human,1238,0.8416530609122556,0.9550783623642404
Human,1239,0.8643362073111134,0.9622422857933783
Human,1240,0.846122054740666,0.9565115824316707
Human,1241,0.826519049090725,0.9501428073841878
Human,1242,0.8367345779543545,0.9534883344602999
Human,1243,0.8898212375049384,0.9699741512310658
Human,1244,0.8813024390312764,0.9674257464200846
Human,1245,0.8328955237942078,0.9522379404966946
Human,1246,0.8894664085337299,0.9698687125722649
Human,1247,0.8839275828267366,0.9682148623924657
Human,1248,0.8631474672120325,0.9618735955407478
Human,1249,0.857585752516642,0.9601388403361552
Human,1250,0.8365225180144799,0.9534194799022533
Human,1251,0.8504375353534507,0.9578853001024693
Human,1252,0.8754976083114785,0.965668650760181
Human,1253,0.8539828493764463,0.9590063841039369
Human,1254,0.8058526414668609,0.9431912017797938
Human,1255,0.896004164832316,0.9718016586649691
Human,1256,0.8936417088505841,0.9711055543123609
Human,1257,0.8462003354158515,0.9565365905021197
Human,1258,0.877205213528701,0.9661872844970232
Human,1259,0.8898622921101266,0.969986346800975
Human,1260,0.870938232920536,0.9642766712824481
Human,1261,0.8672838218994893,0.963153345060337
Human,1262,0.8442020567223179,0.9558971660658343
Human,1263,0.8194213121681695,0.9477834280010585
Human,1264,0.864244047600683,0.9622137284374788
Human,1265,0.9013322939919016,0.9733618280057867
Human,1266,0.8334586348902453,0.9524218627812144
Human,1267,0.8811393322152727,0.9673766040860117
Human,1268,0.8118892425738996,0.9452476862333709
Human,1269,0.8558657367696101,0.9595990649353847
Human,1270,0.7790962114830497,0.9338074069360763
Human,1271,0.9075119305727297,0.9751545520037616
Human,1272,0.8448593769742605,0.9561077397982891
Human,1273,0.9121407432744267,0.9764857258303677
Human,1274,0.8781898269026083,0.9664856666672749
Human,1275,0.8956304141300951,0.9716917101676588
Human,1276,0.834857308416057,0.952877927716593
Human,1277,0.8741908491493328,0.9652707711984135
Human,1278,0.9098012014291545,0.9758141493542963
Human,1279,0.9002086370606232,0.9730339230891062
Human,1280,0.898521092209342,0.9725403408913481
Human,1281,0.887405472008804,0.9692550862099615
Human,1282,0.8538407469750676,0.9589615779046873
Human,1283,0.8239137566770722,0.9492801365001072
Human,1284,0.8548574913727564,0.9592819308118723
Human,1285,0.8417988810797834,0.9551252993833761
Human,1286,0.8497230137926435,0.9576585436040508
Human,1287,0.8170079044398757,0.9469745470441582
Human,1288,0.8363229215801913,0.9533546493589521
Human,1289,0.8657476077057673,0.9626790853729769
Human,1290,0.8365561890014382,0.9534304143316673
Human,1291,0.8843396944703965,0.9683384338026507
Human,1292,0.8619869323603437,0.9615129457767639
Human,1293,0.8960214856618878,0.9718067524169314
Human,1294,0.8613651517428156,0.9613194319211156
Human,1295,0.9016668081255053,0.9734593304692962
Human,1296,0.8521615888102886,0.9584313104374476
Human,1297,0.8478124275883652,0.9570508632530738
Human,1298,0.8462345172023265,0.9565475094041584
Human,1299,0.8434183436213826,0.9556457947061437
Human,1300,0.8444948954888102,0.9559910065248652
Human,1301,0.8711772718047286,0.9643499117274257
Human,1302,0.8852489705893787,0.968610784012091
Human,1303,0.88813378530416,0.969472171896415
Human,1304,0.8433709742590899,0.955630590531454
Human,1305,0.8557319995950013,0.9595570301003543
Human,1306,0.8744977821005643,0.9653643029239921
Human,1307,0.8812227777071695,0.9674017469666141
Human,1308,0.8717804241404413,0.9645345857560812
Human,1309,0.8865726461442516,0.9690065311688139
Human,1310,0.886439198048,0.9689666723288158
Human,1311,0.8546938481050521,0.9592304075851696
Human,1312,0.8474301053470047,0.9569290258446369
Human,1313,0.8625541389058374,0.9616892992903393
Human,1314,0.8460086401871668,0.956475344367066
Human,1315,0.8698961218432628,0.9639570331336229
Human,1316,0.8299362329346693,0.9512684557398194
Human,1317,0.868695178070309,0.9635879901671764
Human,1318,0.8984020226227868,0.9725054636977738
Human,1319,0.8621413983790155,0.9615609882936013
Human,1320,0.8570487738131412,0.9599704931358737
Human,1321,0.867844828184277,0.9633262363986722
Human,1322,0.8385172530637645,0.9540661728236417
Human,1323,0.8852640884744089,0.9686153087496867
Human,1324,0.8496241328988636,0.9576271417489213
Human,1325,0.8531688670641265,0.9587495826284779
Human,1326,0.856362663191316,0.9597551707247682
Human,1327,0.8774857963045496,0.9662723631475026
Human,1328,0.8731879525567436,0.9649648265841398
Human,1329,0.878165374109953,0.9664782622434204
Human,1330,0.8818414161881484,0.9675880406341061
Human,1331,0.8563573926535873,0.959753515708252
Human,1332,0.8256475369453854,0.9498546618194871
Human,1333,0.8382674809037207,0.9539853173165755
Human,1334,0.8949501403852529,0.9714914182101866
Human,1335,0.8476558276665765,0.9570009679556986
Human,1336,0.846047661526868,0.9564878131991659
Human,1337,0.8163330332981572,0.9467477487287652
Human,1338,0.8960539252043723,0.9718162919308636
Human,1339,0.8524664398669721,0.9585276920361083
Human,1340,0.8615654826951569,0.9613818019713276
Human,1341,0.8771500159237038,0.9661705427693551
Human,1342,0.8755500669016792,0.9656846052938529
Human,1343,0.8718157975256561,0.9645454106903825
Human,1344,0.8490561487362889,0.9574466638523929
Human,1345,0.8401117024161157,0.954581512068361
Human,1346,0.8255017067260536,0.9498064040633417
Human,1347,0.8431274652455197,0.9555524119619399
Human,1348,0.8562223258638284,0.9597110979985003
Human,1349,0.8580521473873691,0.9602849357856416
Human,1350,0.8634193369117367,0.961957981103343
Human,1351,0.8388166934647596,0.9541630613686495
Human,1352,0.8413999957783824,0.9549968773646287
Human,1353,0.8814517149551707,0.9674707100893143
Human,1354,0.8750983551042948,0.9655471781895013
Human,1355,0.8583081218897766,0.960365069686252
Human,1356,0.8827936023468209,0.9678744067979417
Human,1357,0.8821787009807108,0.9676895289959622
Human,1358,0.8282866145415386,0.9507258847805306
Human,1359,0.8376567940583091,0.9537874823068727
Human,1360,0.8418200053187612,0.9551320979488311
Human,1361,0.8351700683635047,0.9529797598657286
Human,1362,0.8276066955653925,0.9505018059666296
Human,1363,0.846128551234155,0.9565136579714428
Human,1364,0.8879558159803846,0.9694191491336357
Human,1365,0.9209233283668655,0.9789844524256721
Human,1366,0.8410362225966473,0.9548796837132273
Human,1367,0.8690054212910335,0.963683396711855
Human,1368,0.8539222843950954,0.9589872887176016
Human,1369,0.8455118457775819,0.9563165271233404
Human,1370,0.8920186331727544,0.9706257549452945
Human,1371,0.846329178938329,0.9565777444924343
Human,1372,0.8822246672019217,0.9677033557849652
Human,1373,0.8573565373226358,0.9600669980788029
Human,1374,0.8499047706336219,0.9577162508928775
Human,1375,0.8799500688946773,0.9670178924163227
Human,1376,0.8919175653946301,0.9705958361351189
Human,1377,0.8635555269765762,0.9620002386888024
Human,1378,0.8194972061226269,0.9478088097947869
Human,1379,0.8442140766432535,0.955901018779407
Human,1380,0.8531877363056386,0.9587555396328998
Human,1381,0.83860439139439,0.954094372877732
Human,1382,0.838352272509489,0.954012769670059
Human,1383,0.8685240718091114,0.9635353501925891
Human,1384,0.8284930602803375,0.9507938705637945
Human,1385,0.8191827285364572,0.947703614886375
Human,1386,0.887061496946462,0.9691524687335149
Human,1387,0.8723898022715295,0.9647209783738471
Human,1388,0.8602261110933412,0.9609644106795203
Human,1389,0.8761888495381526,0.9658787709132346
Human,1390,0.8835529332812498,0.9681024513373493
Human,1391,0.8748339990443532,0.9654667038245112
Human,1392,0.8899320907759001,0.9700070791247806
Human,1393,0.8714896862157269,0.9644455902930397
Human,1394,0.8557741264715254,0.9595702719886664
Human,1395,0.8447618601220964,0.9560765149425715
Human,1396,0.8794295987781042,0.966860684247118
Human,1397,0.8903216801547281,0.9701227555598286
Human,1398,0.8844100518488262,0.9683595220586689
Human,1399,0.8699161798529307,0.963963190587517
Human,1400,0.8769382398244268,0.9661062957810677
Human,1401,0.8506491749917783,0.9579524123151963
Human,1402,0.9056606618970948,0.9746193717198337
Human,1403,0.8600991422312388,0.960924794480565
Human,1404,0.8699204903254043,0.9639645137994625
Human,1405,0.8450462118904135,0.9561675498250539
Human,1406,0.9015883414215154,0.9734364641390393
Human,1407,0.888229232194192,0.9695006022177449
Human,1408,0.8609875292710736,0.9612018079112098
Human,1409,0.8475182739062583,0.9569571301595946
Human,1410,0.839461351151892,0.954371482359798
Human,1411,0.8525557673871994,0.9585559244049562
Human,1412,0.8660901589703365,0.9627849429638706
Human,1413,0.8459869336113943,0.9564684079167037
Human,1414,0.8200724525497769,0.9480010852345833
Human,1415,0.8484478518783931,0.9572531841432629
Human,1416,0.7909353469233595,0.9380146232693218
Human,1417,0.8538519506626047,0.9589651109203228
Human,1418,0.8674448341939458,0.9632029824795421
Human,1419,0.8108464988249325,0.9448940059191374
Human,1420,0.8541376901136285,0.9590551946093062
Human,1421,0.8910873576927041,0.9703498851591525
Human,1422,0.872339242514644,0.9647055206522193
Human,1423,0.8921241764875605,0.97065699336835
Human,1424,0.8448356031494629,0.9561001279058923
Human,1425,0.8752741742988263,0.9656006809727861
Human,1426,0.8385050977837332,0.9540622387501206
Human,1427,0.8834574126918772,0.9680737799579693
Human,1428,0.8981844119066799,0.9724417049647744
Human,1429,0.8578292989461228,0.9602151440950276
Human,1430,0.8516696459825943,0.9582756733930934
Human,1431,0.8679079976374644,0.9633456938926713
Human,1432,0.8476944886997693,0.9570132872235413
Human,1433,0.8704331738804991,0.9641218277954948
Human,1434,0.8488847783665712,0.9573921765823339
Human,1435,0.8726676480663673,0.9648059015159759
Human,1436,0.8644152262954639,0.9622667677578461
Human,1437,0.8223346139506277,0.9487553535693594
Human,1438,0.8204706863718468,0.9481340821138682
Human,1439,0.8668861837556672,0.9630307027592238
Human,1440,0.8640643833446183,0.9621580435745498
Human,1441,0.8648081299040086,0.9623884507119032
Human,1442,0.8650599867009988,0.9624664092489169
Human,1443,0.8671630063362713,0.9631160908827961
Human,1444,0.8378547677289926,0.9538516394522981
Human,1445,0.8574571360093528,0.9600985318406938
Human,1446,0.8846364421909823,0.9684273616288068
Human,1447,0.8832483223169619,0.9680110038536265
Human,1448,0.8425010283589719,0.9553511456000345
Human,1449,0.8023868820196329,0.942000645549558
Human,1450,0.815667091844749,0.9465236901814951
Human,1451,0.8729647329982034,0.9648966617932381
Human,1452,0.8863318449546539,0.9689346013237011
Human,1453,0.8501247006716137,0.9577860543644311
Human,1454,0.8420125809706999,0.9551940646843954
Human,1455,0.8190022321248086,0.9476432116648733
Human,1456,0.8825752922364891,0.9678087905362459
Human,1457,0.8583614453855404,0.9603817584995135
Human,1458,0.860750901241581,0.9611280637422283
Human,1459,0.8799540505104662,0.9670190945448232
Human,1460,0.7846783275029202,0.9358021983610848
Human,1461,0.8756421205970352,0.9657125987687403
Human,1462,0.8123270610086814,0.9453959946251191
Human,1463,0.8733740096380043,0.9650216237600195
Human,1464,0.8918790608446152,0.970584436442976
Human,1465,0.8861134508993866,0.9688693401595021
Human,1466,0.8752394344041127,0.9655901106588035
Human,1467,0.8352262922674992,0.952998060140982
Human,1468,0.8248116269864729,0.9495778798521758
Human,1469,0.8547776308951959,0.9592567884434091
Human,1470,0.8821534388128712,0.9676819296083206
Human,1471,0.8791530581830189,0.9667771001630657
Human,1472,0.8844826742528891,0.9683812866564651
Human,1473,0.7795833257671838,0.933982276081972
Human,1474,0.8586374345908356,0.9604681117990421
Human,1475,0.8594786507172709,0.9607310704560102
Human,1476,0.8316579296212747,0.9518330950248839
Human,1477,0.8761869503945219,0.9658781939497879
Human,1478,0.8728290539136323,0.9648552170003599
Human,1479,0.8901060037684122,0.9700587262757356
Human,1480,0.8973567533443816,0.972198999632608
Human,1481,0.8623990393463031,0.9616410929966062
Human,1482,0.8806596914204657,0.9672320169484399
Human,1483,0.8635351635269903,0.9619939208495641
Human,1484,0.8859431474245806,0.9688184333426655
Human,1485,0.9019541809938094,0.973543050269935
Human,1486,0.8439481977305651,0.9558157789359548
Human,1487,0.8827018528415943,0.9678468330269921
Human,1488,0.8377318171863302,0.9538117975355846
Human,1489,0.8502263391856097,0.9578183045908083
Human,1490,0.8158265775204566,0.9465773733954026
Human,1491,0.8941629465142252,0.9712593688406348
Human,1492,0.8761278757377008,0.9658602460519196
Human,1493,0.8599683530676777,0.9608839774752305
Human,1494,0.8702652172927408,0.9640703060446594
Human,1495,0.8526834477745922,0.9585962709881752
Human,1496,0.8550207369290076,0.9593333146803665
Human,1497,0.8516593009568836,0.9582723991270575
Human,1498,0.883135805020339,0.967977213369665
Human,1499,0.827662173390687,0.9505200994574049
Human,1500,0.8535847750818666,0.9588808405342499
Human,1501,0.8588415945923683,0.9605319649823434
Human,1502,0.8145162136694949,0.9461358599319264
Human,1503,0.8516555136501427,0.9582712004062358
Human,1504,0.8391660571158797,0.9542760407967743
Human,1505,0.8564772344410538,0.9597911439444756
Human,1506,0.888012847092387,0.9694361422113814
Human,1507,0.8540229494858255,0.9590190260984459
Human,1508,0.8778812812282633,0.9663922156311557
Human,1509,0.8754217141044718,0.9656455661661706
Human,1510,0.8602157513647183,0.9609611786038262
Human,1511,0.8740223856780371,0.9652194150853022
Human,1512,0.8402263894346386,0.9546185258788201
Human,1513,0.8268191366928844,0.9502419242925884
Human,1514,0.8179198876927364,0.9472806072021287
Human,1515,0.8344281835825366,0.9527381193223
Human,1516,0.8816954996822319,0.967544117170139
Human,1517,0.8344138123358017,0.9527334354078525
Human,1518,0.8671244411482055,0.9631041975052165
Human,1519,0.8833597658226419,0.9680444657029036
Human,1520,0.8882797956006141,0.9695156615043696
Human,1521,0.8713248513973669,0.9643951149425294
Human,1522,0.8384210331621126,0.9540350288826183
Human,1523,0.8351645767502485,0.9529779723103482
Human,1524,0.8283120779242932,0.950734271573792
Human,1525,0.8506479060595732,0.9579520100005955
Human,1526,0.8657065779189708,0.9626664020047033
Human,1527,0.846564189467425,0.9566527862045849
Human,1528,0.8508726035609563,0.9580232368394339
Human,1529,0.8605563810985802,0.9610674204337288
Human,1530,0.8695779922186326,0.9638593455142335
Human,1531,0.8379533250317951,0.9538835707408045
Human,1532,0.8532592865273401,0.9587781262592915
Human,1533,0.9076370846050147,0.9751906749589219
Human,1534,0.841393708099309,0.954994852334019
Human,1535,0.83932277702693,0.9543267000008193
Human,1536,0.894763026412711,0.9714362876191435
Human,1537,0.8503166884762966,0.9578469680604691
Human,1538,0.8562133942230725,0.9597082926781987
Human,1539,0.8576528597076978,0.9601598683164029
Human,1540,0.8276653272691181,0.9505211393779857
Human,1541,0.8621646415291108,0.9615682163781307
Human,1542,0.8549478401135363,0.9593103711119964
Human,1543,0.8867815950214202,0.9690689233865185
Human,1544,0.8847557315761215,0.9684630974466975
Human,1545,0.8574329660055401,0.9600909559741446
Human,1546,0.8969754083063505,0.9720870628629514
Human,1547,0.8831598686021096,0.9679844405180407
Human,1548,0.8728172605808304,0.964851614145892
Human,1549,0.8762347257263975,0.965892707635977
Human,1550,0.857281318241791,0.9600434163509861
Human,1551,0.859620545298719,0.9607753892206202
Human,1552,0.8131911235086077,0.9456883583027526
Human,1553,0.8509454119868469,0.958046310577314
Human,1554,0.902790178673428,0.9737863785772349
Human,1555,0.8373814877114832,0.9536982279642945
Human,1556,0.8250769787558322,0.9496657849644835
Human,1557,0.8871358888333722,0.9691746668366725
Human,1558,0.8653699586779116,0.9625623115079631
Human,1559,0.8731296409716391,0.9649470223481303
Human,1560,0.8837719993073356,0.9681681890149166
Human,1561,0.8666396441173171,0.9629546224821363
Human,1562,0.8802824728342208,0.9671182245766798
Human,1563,0.8128135407146736,0.9455606538383067
Human,1564,0.8649873028978433,0.9624439144193261
Human,1565,0.8620962400994044,0.9615469443048277
Human,1566,0.8679493621291802,0.9633584339002519
Human,1567,0.8703849217446946,0.9641070276181022
Human,1568,0.8986754639771523,0.9725855485653342
Human,1569,0.9111010822972809,0.9761875980000468
Human,1570,0.8580144588993666,0.9602731343367724
Human,1571,0.9184735853214968,0.9782910038644751
Human,1572,0.8925986411418296,0.9707973576853234
Human,1573,0.8440358369762002,0.9558438800231207
Human,1574,0.8466082517784315,0.9566668525072114
Human,1575,0.8529308136686348,0.9586744130855253
Human,1576,0.87984779879106,0.966987012346474
Human,1577,0.8635617926253943,0.9620021825874072
Human,1578,0.867291033856123,0.9631555686717306
Human,1579,0.8655596231441155,0.9626209673600628
Human,1580,0.8354577346334023,0.9530733735976609
Human,1581,0.8792359199305757,0.9668021490334511
Human,1582,0.862583905360801,0.9616985495336202
Human,1583,0.9007559088838065,0.9731937022269438
Human,1584,0.8367681947139459,0.9534992473235883
Human,1585,0.8592060368455077,0.9606458937750127
Human,1586,0.9003255372114249,0.9730680646629213
Human,1587,0.8357913585944005,0.9531818854055562
Human,1588,0.8884489648115448,0.9695660360666459
Human,1589,0.8353583085189094,0.9530410230879629
Human,1590,0.8642113460011053,0.9622035941978766
Human,1591,0.8801802917635778,0.9670873882917594
Human,1592,0.791002535396878,0.9380382468691919
Human,1593,0.8487847493503851,0.9573603650191705
Human,1594,0.8401724631416007,0.9546011227388049
Human,1595,0.849445681786929,0.9575704572907158
Human,1596,0.8465900356585228,0.9566610373822968
Human,1597,0.8678465389622374,0.9633267633805184
Human,1598,0.8285842313088405,0.9508238869068855
Human,1599,0.8809611275556257,0.9673228978421954
Human,1600,0.8295436568002944,0.9511394742963833
Human,1601,0.8677447039714942,0.9632953918838665
Human,1602,0.8207351714433193,0.9482223606268578
Human,1603,0.8609910779490106,0.9612029136199447
Human,1604,0.888028859820586,0.9694409131031335
Human,1605,0.8542454164611023,0.9590891457193534
Human,1606,0.8427244206898159,0.9554229433681684
Human,1607,0.8344898377389711,0.9527582124985994
Human,1608,0.8315539107178197,0.9517990288638376
Human,1609,0.806680395237899,0.9434744804917433
Human,1610,0.8884050596925505,0.9695529635082619
Human,1611,0.8431712188945126,0.9555664614560949
Human,1612,0.8603631567708553,0.9610071615393186
Human,1613,0.8137812575185658,0.9458877825672325
Human,1614,0.8904759190145678,0.9701685316358716
Human,1615,0.8273014100622277,0.9504011085541796
Human,1616,0.8588579701714569,0.9605370856691607
Human,1617,0.8321240564510374,0.951985676747901
Human,1618,0.9006152670527434,0.9731526545713597
Human,1619,0.8613128053586104,0.9613031312091455
Human,1620,0.8822026662129532,0.9676967379463283
Human,1621,0.8621957720984794,0.9615778968281586
Human,1622,0.8853500301964263,0.9686410287160221
Human,1623,0.8614423520737147,0.9613434695682144
Human,1624,0.8801968818324377,0.9670923952090755
Human,1625,0.8302046367807825,0.951356590106935
Human,1626,0.8472278298314132,0.9568645333153688
Human,1627,0.8421574430024158,0.9552406648141716
Human,1628,0.8255223431963946,0.9498132337680764
Human,1629,0.8617512346668834,0.9614396143907892
Human,1630,0.8763724200625064,0.9659345314372384
Human,1631,0.9029762192011983,0.9738404833967632
Human,1632,0.8343544124575222,0.9527140744205581
Human,1633,0.8617550523854148,0.9614408024079764
Human,1634,0.8787138775545517,0.966644279926852
Human,1635,0.8294698476167922,0.9511152144584871
Human,1636,0.8298339186488974,0.9512348486252769
Human,1637,0.8721112964684703,0.9646358142133394
Human,1638,0.8795989265851559,0.9669118445732671
Human,1639,0.8517293405685312,0.9582945659902578
Human,1640,0.8576053951421384,0.9601449955811632
Human,1641,0.8663125288307267,0.9628536288956386
Human,1642,0.881458347371714,0.9674727075950212
Human,1643,0.8679583833388494,0.9633612122604902
Human,1644,0.8837221128459309,0.9681532210880768
Human,1645,0.8822057572817148,0.9676976677460087
Human,1646,0.8326060707765836,0.9521433307673465
Human,1647,0.860218302474433,0.9609619745159534
Human,1648,0.87126495133311,0.9643767690563783
Human,1649,0.8892785299435413,0.9698128590159704
Human,1650,0.8128435400887657,0.9455708031773351
Human,1651,0.8256586614644664,0.9498583426178167
Human,1652,0.8393891484920868,0.954348150280786
Human,1653,0.8547985276510471,0.9592633676678918
Human,1654,0.8586085960257479,0.9604590904719998
Human,1655,0.8442115034414245,0.9559001940044244
Human,1656,0.8749012433934599,0.9654871774581382
Human,1657,0.8736345224485152,0.9651011204244463
Human,1658,0.912558094286531,0.9766052633011753
Human,1659,0.8743472224247366,0.9653184287914088
Human,1660,0.8359216702980148,0.9532242527100852
Human,1661,0.8790286478950813,0.9667394848573895
Human,1662,0.8578712626956163,0.9602282883007139
Human,1663,0.8285732515451039,0.9508202722760678
