source,bootstrap_replicate,icc_2_1,icc_2_k,icc_c_1,icc_c_k
Human,1271,0.22913608606766261,0.47138543225194146,0.2944584067064414,0.5559606473179018
Human,1272,0.12808023347909953,0.3058850445817165,0.170824890315752,0.38197350630955135
Human,1273,0.24929583251541362,0.49906022767773517,0.5461883138964733,0.7831118546844931
Human,1274,0.2395325468011442,0.48584585189099133,0.5220635950681262,0.7661904761904681
Human,1275,0.10753184405125928,0.2654968091899389,0.15351672829577329,0.35236296558799085
Human,1276,0.31561690972982875,0.5804506490082019,0.5106489140996264,0.7579025321882773
Human,1277,0.37605024757836053,0.6438847234240245,0.6016741051423979,0.8192179098163899
Human,1278,0.13799422549322,0.32444077072924804,0.19429151315671625,0.4197621088726902
Human,1279,0.252319795589023,0.5030835232604863,0.49878472551884695,0.749087435122327
Human,1280,0.3551282945195911,0.6229386224188171,0.6383268711079658,0.8411382801936286
Human,1281,0.1821933320475323,0.40060490953649014,0.27733723235411667,0.5351677897523673
Human,1282,0.2260672962361757,0.4670378987073404,0.30000530574346457,0.5625062176268861
Human,1283,0.23077308064462299,0.4736896173865398,0.30768033096821434,0.5714148020654032
Human,1284,0.13342625207336634,0.3159631882242677,0.18818424703958483,0.41017557692386486
Human,1285,0.29407709938134063,0.555507329723626,0.49679405535620647,0.7475878081636573
Human,1286,0.20287560334039792,0.43295485511853793,0.28754033258872863,0.5476678222502327
Human,1287,0.2702435691466751,0.5262820359137853,0.6318254919103163,0.837353677434729
Human,1288,0.1604976154859123,0.3644924941201446,0.32572622183010236,0.591708631539236
Human,1289,0.14685990720183956,0.34055265807967644,0.2259636443276355,0.46689041405837034
Human,1290,0.2746811473537601,0.5318597495731872,0.5023717119447914,0.7517745751774483
Human,1291,0.17100048088855693,0.382266076759245,0.22999504472784857,0.4725957656608347
Human,1292,0.17751274429043654,0.3930097532180301,0.24709391695955504,0.4961101503111257
Human,1293,0.1782516087266393,0.39421567107218175,0.2558222008593329,0.5077031355426096
Human,1294,0.1101413362243387,0.27077661277445786,0.1518903269989416,0.34949972573957566
Human,1295,0.16512601246574876,0.37239412390502186,0.24092483807802184,0.4877515755234777
Human,1296,0.304699765427308,0.567975371408567,0.4647299105570735,0.722580339022639
Human,1297,0.13104886589836434,0.3115024992045644,0.20136610480989497,0.43065833256472064
Human,1298,0.3758993540622742,0.6437372381636932,0.5874806253301601,0.8103325406167128
Human,1299,0.20805820691661622,0.4407650491531934,0.2873852250844205,0.5474802217433178
Human,1300,0.3313945882850132,0.5979012726711544,0.6024568046904171,0.8197012374461157
Human,1301,0.211676541824894,0.44615045470399195,0.2674067558248744,0.5226825678725803
Human,1302,0.28434695064021526,0.5437905070099143,0.42945560457445914,0.6930760368663557
Human,1303,0.20888738480761926,0.44200402479508355,0.33719943185160006,0.6041561049065031
Human,1304,0.08621638752387595,0.22060894925177554,0.11825657019278185,0.28691139543225797
Human,1305,0.12348051942870414,0.29707548731879263,0.1611415554832408,0.365598458030957
Human,1306,0.14690985400987022,0.34064217703421024,0.21670079520013524,0.4535382058693459
Human,1307,0.24243010544645374,0.48980389601928365,0.31912117841512505,0.5843845577877306
Human,1308,0.23291315477419333,0.47668639849823535,0.3290577551536643,0.5953585617675226
Human,1309,0.181126199770888,0.3988824681060878,0.2420793830584822,0.4893264560068049
Human,1310,0.13067797941707787,0.31080357254076174,0.18192129940660245,0.40016633788585493
Human,1311,0.266193643183048,0.5211351834188727,0.33907045354360804,0.606153724240248
Human,1312,0.19662696513863337,0.4233836220354389,0.3913947024340273,0.6586218787793301
Human,1313,0.14295554518940168,0.3335118880123116,0.187868284228767,0.40967498110354855
Human,1314,0.38889268969957824,0.6562536077853449,0.5542592974969537,0.7886000609331433
Human,1315,0.2363526046632548,0.4814662224994963,0.5208428837749297,0.7653129958386856
Human,1316,0.2552416917721217,0.5069404163319194,0.454346049273559,0.7141215436781089
Human,1317,0.11557097220503627,0.2816189621264537,0.1629734349038141,0.3687329529141512
Human,1318,0.1731737404684228,0.3858745448416953,0.23881311810643865,0.4848583063573193
Human,1319,0.1500480733088275,0.3462391770774668,0.23097232753816238,0.47396936690350394
Human,1320,0.30786817115018195,0.5716307105747137,0.5546463462289859,0.7888611403417699
Human,1321,0.09977962071565193,0.24954070779346188,0.13169443523077937,0.31271710154293253
Human,1322,0.0761531730372645,0.19826283165936603,0.10559435830555862,0.2615472474042103
Human,1323,0.3664872000036134,0.6344361463194468,0.6165376366982368,0.8282805922979377
Human,1324,0.15111157674174858,0.34812369063824267,0.20649687182350263,0.4384241743856364
Human,1325,0.08162788180538935,0.21051573787697586,0.114156891554786,0.2788136707196811
Human,1326,0.10812542408999305,0.26670178504325825,0.148406922641747,0.3433189501673713
Human,1327,0.30468178670192286,0.5679545475063406,0.6026015574861747,0.8197905490810953
Human,1328,0.21406515377242788,0.44967567589914276,0.28989056911522393,0.5505013867426045
Human,1329,0.2669328686898,0.5220786843035264,0.4007426138262698,0.6673537051677052
Human,1330,0.2745922663698365,0.5317486598273041,0.48343642963037275,0.7373680927379419
Human,1331,0.22757898350136793,0.46918407897004644,0.5096182273291523,0.7571449487554789
Human,1332,0.17328249871691354,0.3860545143690971,0.24126314684212966,0.4882135606024791
Human,1333,0.1071637042039109,0.26474829637030034,0.1502536523328166,0.34660394092468605
Human,1334,0.17639108777078152,0.39117403590899563,0.5323211639947188,0.7734819103216246
Human,1335,0.38787020176549486,0.6552819336557815,0.5261613181189071,0.7691207641944136
Human,1336,0.20980281051677133,0.4433685118068733,0.3166735563696457,0.5816404006835109
Human,1337,0.23661488047061363,0.48182887709133054,0.38578794569575714,0.6532962221438904
Human,1338,0.15967052621669767,0.3630688045116182,0.23072130844273736,0.47361690245717886
Human,1339,0.10290195151596927,0.2560166323659105,0.13820506861505683,0.3248291389669705
Human,1340,0.1861532606053929,0.4069497398609238,0.5395831671850438,0.7785569989259922
Human,1341,0.1310538593907984,0.31151190371606496,0.19383966466154182,0.41905862665569366
Human,1342,0.2730602372303596,0.5298298064235945,0.5248984454500998,0.7682201799314604
Human,1343,0.42042032343750907,0.6851548896715334,0.6960752860656438,0.8729491707273366
Human,1344,0.1499883687516239,0.34613319859790764,0.23052909893939535,0.47334685081145556
Human,1345,0.1585479894584707,0.3611308332795443,0.2051815137760883,0.43644404263532266
Human,1346,0.1520206372801351,0.34972966020127844,0.23453143683186414,0.47894091063705335
Human,1347,0.12817544611074758,0.3060660367362167,0.17455585932008938,0.3881573117518338
Human,1348,0.08038963315815736,0.20776465127587235,0.10517972865867735,0.260698740418317
Human,1349,0.09476313522824996,0.23899380177257393,0.13807235827745376,0.32458471947490847
Human,1350,0.17936077829649644,0.3960210480790014,0.2295107648444134,0.47191373158152583
Human,1351,0.24293976107053594,0.4904968891161639,0.390537523496709,0.6578120177854901
Human,1352,0.22917027103438464,0.4714336557686769,0.4040667827329053,0.6704152676278808
Human,1353,0.21600184959752103,0.4525166723778856,0.40073355625972557,0.6673453322707805
Human,1354,0.2998545786936987,0.5623295534234735,0.5121783316537151,0.7590238532624616
Human,1355,0.14328868849606397,0.3341159833644596,0.1922321664589696,0.4165484698052464
Human,1356,0.09951499099658713,0.2489887471316467,0.13220627720171765,0.31367834036754116
Human,1357,0.11659313776529606,0.28363874966528607,0.15973535485273205,0.3631805246098762
Human,1358,0.3122413636668435,0.5766291479983935,0.5125596575639528,0.7593029019106162
Human,1359,0.23345988891232397,0.47744919478527453,0.4901785302394175,0.7425608341369957
Human,1360,0.1470970139038261,0.3409774981414646,0.2265187879809895,0.4676798282336714
Human,1361,0.13993549400685598,0.328006874092899,0.19035834292661688,0.4136076826122707
Human,1362,0.1279775560593918,0.30568980091213993,0.17912789307056468,0.39564247374820843
Human,1363,0.3119683005319722,0.5763186204330548,0.5931488033298573,0.813908593491194
Human,1364,0.2549330996842055,0.5065344858852646,0.40997791004027917,0.6758041687332805
Human,1365,0.357061217025555,0.6249166511082053,0.5123024749260349,0.7591147225489104
Human,1366,0.38359739049394004,0.6511971311043118,0.48361524480017876,0.7375067345033246
Human,1367,0.2970020482899859,0.5589735602196149,0.47266261668394344,0.7289207098788864
Human,1368,0.22839007687834914,0.4703319364065691,0.39506621221432897,0.6620731631187884
Human,1369,0.14630042827484424,0.3395489664118609,0.1997369740126163,0.4281686864434901
Human,1370,0.1006858784937779,0.2514272819587039,0.1252210079987692,0.3004241853602647
Human,1371,0.2993511778270086,0.5617390443599107,0.5523198420532948,0.7872889305816052
Human,1372,0.3147979184869565,0.579526367233833,0.5477779422251383,0.7841994760767297
Human,1373,0.3542197009289045,0.622005733203733,0.6156511420073975,0.8277468450840998
Human,1374,0.38025098626037057,0.647970281537229,0.6282428036028229,0.8352494714745607
Human,1375,0.25202273948692755,0.502689731813572,0.4622194491165048,0.7205520261634302
Human,1376,0.21173632489316915,0.44623897394505724,0.2921948457273771,0.5532632166883573
Human,1377,0.14848844851119644,0.3434643643663131,0.20174979179366279,0.4312430031749488
Human,1378,0.2045477636577388,0.43548735985436837,0.24806335520809683,0.49741112196123494
Human,1379,0.32201131105398373,0.5876037958183943,0.5362774512624466,0.7762556021205409
Human,1380,0.1344851358913564,0.31793921153666965,0.16893862805419377,0.37882091338992147
Human,1381,0.09935885639413729,0.24866285531818122,0.1260975111736271,0.30210352762125464
Human,1382,0.34894800053378233,0.6165536646197035,0.5823571333125384,0.8070679012345623
Human,1383,0.1433607830302433,0.33424663146627676,0.2083817575765283,0.44124885066795977
Human,1384,0.18436043500776653,0.40408626560726213,0.41321674533776176,0.6787272804304464
Human,1385,0.3045727507875787,0.5678282364573728,0.5396269269801193,0.7785873657788183
Human,1386,0.13806898043031554,0.3245784969922878,0.20654563459316375,0.4384974398265758
Human,1387,0.08365771583552249,0.21500028244061875,0.10994320361178286,0.2703773145452399
Human,1388,0.31594813787215675,0.5808239333006352,0.485761329411342,0.7391667459222907
Human,1389,0.23153497196648132,0.47475851635106137,0.2794433884024565,0.537774890185166
Human,1390,0.3610380822180858,0.6289583869880007,0.529246174572212,0.7713113553113528
Human,1391,0.09076471036440044,0.2304590358192203,0.126818995402189,0.30348233620652515
Human,1392,0.20033532997708123,0.42908444298455706,0.3254775971365634,0.5914350642565975
Human,1393,0.0974550635258296,0.2446754646718707,0.12919363244246088,0.30799810848596476
Human,1394,0.23256823545126376,0.4762045858595026,0.47499204292273467,0.7307629529450064
Human,1395,0.09320816668956786,0.23568834329200503,0.1305527304259013,0.31056735811227226
Human,1396,0.11522309114708247,0.28093002230845043,0.15157239341494122,0.34893834118847167
Human,1397,0.17200008235875472,0.3839287082116693,0.25435252565234545,0.5057698827860111
Human,1398,0.10340125488511955,0.2570460055758566,0.14582481051149476,0.33869435210146503
Human,1399,0.38655051896215553,0.6540245209286087,0.6006309387584721,0.8185726717386201
Human,1400,0.26274524762294166,0.5167097044034841,0.5205553799859698,0.7651060249074276
Human,1401,0.11175324709791444,0.2740154979840125,0.14045609437834014,0.3289595390172861
Human,1402,0.3026518871895568,0.5655974128135606,0.5479427198629496,0.7843120279531258
Human,1403,0.13406038412058496,0.3171473588588594,0.19179140841529385,0.41585817505590855
Human,1404,0.18792605949583133,0.40976655172844945,0.2644867861564102,0.5189496881028448
Human,1405,0.18857424477657295,0.41079283651778414,0.25300962056928483,0.5039967890011943
Human,1406,0.09065065791517936,0.2302138921722761,0.12739225856254413,0.3045756227238605
Human,1407,0.11713206413887678,0.2847009682659704,0.15220934547972662,0.35006247580162414
Human,1408,0.09148811074524306,0.2320117067863959,0.12421093728859871,0.29848308448776223
Human,1409,0.2323926700519817,0.4759591668950364,0.4911711367757835,0.7433193702152161
Human,1410,0.09005273568109061,0.22892717100229315,0.13522428279079002,0.31931465732866016
Human,1411,0.2864206442298993,0.546311912711249,0.6105319844597277,0.8246479970904449
Human,1412,0.3052978925457293,0.5686676235683669,0.5619124124963447,0.7937270615032183
Human,1413,0.10869895407241299,0.2678638266383856,0.14690705230298653,0.34063715594071364
Human,1414,0.19870541497050026,0.42658624946871865,0.26142782368394013,0.5150084135731343
Human,1415,0.11798891742127318,0.2863860032804812,0.16787901502500882,0.37704212420580974
Human,1416,0.15497069779811212,0.35491060512881195,0.20306816505313582,0.43324710564399227
Human,1417,0.1093040217444806,0.26908739605444115,0.16503957082912168,0.37224755804386794
Human,1418,0.3600574068260282,0.6279651869195408,0.6429503864173184,0.8438035378325187
Human,1419,0.12453852004418994,0.29911330377679046,0.17159538133794064,0.38325616756645486
Human,1420,0.14882667938238556,0.34406726197831333,0.20204517136186856,0.43169267364220193
Human,1421,0.12787601208116472,0.30549664970629825,0.16350796399205786,0.3696443137056642
Human,1422,0.2258432356341264,0.4667190335599542,0.2959550677590536,0.557735756226085
Human,1423,0.17258822970597903,0.3849046610169473,0.234575107665571,0.4790016130774588
Human,1424,0.4151909504599962,0.680498889742045,0.559440273107409,0.7920790165922238
Human,1425,0.13841442019034508,0.32521450600005974,0.18599398686190255,0.4066959559938788
Human,1426,0.16642093789996626,0.3745851798063112,0.23587687416266997,0.4808077596494654
Human,1427,0.0941739552171284,0.23774339414468568,0.1174808639131415,0.28538746084040684
Human,1428,0.09323513043066302,0.2357458088236742,0.14704959548194554,0.3408925602659973
Human,1429,0.351201953978658,0.618893000075509,0.5395619515342105,0.7785422755294843
Human,1430,0.14188890928907036,0.331573518179853,0.21190623432085018,0.44649047326367247
Human,1431,0.35355800609369276,0.6213250949020158,0.5814537615810578,0.8064890736488639
Human,1432,0.13701411343482361,0.3226320513434957,0.1757085755167258,0.3900540452273197
Human,1433,0.25762645506981,0.5100662470519292,0.36547341500745584,0.6334222553866211
Human,1434,0.08333693851605012,0.2142936603536135,0.11745661465473493,0.2853397595888097
Human,1435,0.09747449762528992,0.24471629671067996,0.14102223582914314,0.32999378480233627
Human,1436,0.3990673319601964,0.6658021892923097,0.6343341652784822,0.8388191743163506
Human,1437,0.19755557742520982,0.42481685435249333,0.2615887521383603,0.5152165484401152
Human,1438,0.14281792289977024,0.33326215203096965,0.21633985363722621,0.45301092604039284
Human,1439,0.22799834751327905,0.4697778812797104,0.3050857622645996,0.5684222288438572
Human,1440,0.16543716059161173,0.37292137497520117,0.2188296036593697,0.45663729459394814
Human,1441,0.27135918757818506,0.5276903262736079,0.48106491231338305,0.7355245910981818
Human,1442,0.11971458773784312,0.289765458422174,0.17553106311471245,0.3897623796277716
Human,1443,0.1340729897084254,0.3171708743738116,0.1839437112140527,0.4034185303514345
Human,1444,0.3541736482969556,0.6219583962870503,0.5983521149664709,0.8171588693823428
Human,1445,0.2700014626298066,0.525975876151579,0.5900241087083454,0.8119418240310909
Human,1446,0.20589847758550286,0.4375242703945975,0.2596946348333076,0.5127612258778619
Human,1447,0.14907750938036968,0.3445139614897854,0.19672803790396862,0.4235398043456176
Human,1448,0.1752446146603375,0.3892914008988194,0.28518733250113487,0.5448139329872391
Human,1449,0.2953978689639511,0.5570756733646827,0.6097740339617435,0.824186746987942
Human,1450,0.06009534845506802,0.16094228050857218,0.0791128616518713,0.20491565692275018
Human,1451,0.19185928423447143,0.4159645363003835,0.23866251967588614,0.48465133938420407
Human,1452,0.21775048841752465,0.45506863164443373,0.5087014249472315,0.7564697724708429
Human,1453,0.13964534239040138,0.32747524245671017,0.19410370846821706,0.41946982727532506
Human,1454,0.15104013793244844,0.3479972949412535,0.20900541642878856,0.44218015459219145
Human,1455,0.2133724842478712,0.4486558332975988,0.3592569431671775,0.6271528196961225
Human,1456,0.15469004298655753,0.3544197242123027,0.19699665522234128,0.4239546640855103
Human,1457,0.14849937540705221,0.34348385142354604,0.2049946498527581,0.4361621394479497
Human,1458,0.21162208919325384,0.4460698151595404,0.28325426931940595,0.5424565439627946
Human,1459,0.2972212980644329,0.5592323589185101,0.5400597894945998,0.7788876105243426
Human,1460,0.08726354348510433,0.22289024523957462,0.11923741903407882,0.288832882273342
Human,1461,0.2626741422550156,0.5166180306277878,0.5644008501513899,0.7953782403562273
Human,1462,0.08264355051847207,0.2127635767484187,0.11217631314155617,0.2748627578366067
Human,1463,0.2943457951805174,0.5558268142785847,0.46201388291500617,0.7203854712289403
Human,1464,0.16788596624802032,0.377053811725868,0.23588252074366714,0.4808155801253901
Human,1465,0.15522638345444195,0.3553574475345472,0.21565522233654724,0.45200932433453045
Human,1466,0.13829844621283036,0.3250010564025021,0.231698989804318,0.4749883347514579
Human,1467,0.2578386033235199,0.5103433676895628,0.5248322248412141,0.7681728952110147
Human,1468,0.0986724606686604,0.24722816018241242,0.13189887854019985,0.31310123269622664
Human,1469,0.09435861156457132,0.23813555418045834,0.1303234220348868,0.31013464868755997
Human,1470,0.11756184957877452,0.28554674238449373,0.16168818402254326,0.36653560074083474
Human,1471,0.12806150796630175,0.3058494423125182,0.18406682350909523,0.4036158833830243
Human,1472,0.22215397127752828,0.46144031628987564,0.28590513074064516,0.5456863422011354
Human,1473,0.08473317679169848,0.2173636972078718,0.11842324067117281,0.2872383334332207
Human,1474,0.2986520144450532,0.5609176632188917,0.5051767254423957,0.7538625487275266
Human,1475,0.19590649865879026,0.42226900963640474,0.2628689647662984,0.516869168049379
Human,1476,0.1238458639532683,0.297779959223739,0.17492736311471815,0.38876930913153446
Human,1477,0.18094906177452405,0.39859603000915783,0.26742134045601024,0.5227011415211079
Human,1478,0.061534369722194567,0.1643738292082741,0.08356057021709694,0.21478636789839303
Human,1479,0.16955178935051385,0.37984766536502956,0.45023302864985115,0.7107199209170348
Human,1480,0.13367250147015322,0.3164233128943406,0.19537061734980912,0.4214384656366501
Human,1481,0.07116352962172541,0.18689094960822203,0.09308320575375412,0.2354219564406328
Human,1482,0.41945583704139594,0.6843001373363043,0.6360509353875036,0.8398183332825854
Human,1483,0.10926203573772311,0.26900257031136904,0.1472548808111293,0.3412601863115931
Human,1484,0.11755100342709682,0.2855254127385787,0.1734456438125951,0.386324372440802
Human,1485,0.1395524902290581,0.32730501177255256,0.20128339202767,0.4305322091950984
Human,1486,0.11707987647269412,0.284598188022118,0.15590533490236558,0.3565423086372047
Human,1487,0.1490632883847753,0.3444886447569535,0.18576539838952538,0.4063315213025835
Human,1488,0.19449381051599335,0.42007676865720833,0.5647744461250872,0.7956254700426086
Human,1489,0.18505314787081137,0.40519443297056945,0.2854902845874877,0.5451823342488901
Human,1490,0.20246623173044986,0.43233302026140696,0.26560871576656725,0.5203873276846633
Human,1491,0.11923653742326223,0.2888311579273657,0.17256457895619906,0.3848654486622259
Human,1492,0.16080333356103424,0.3650178322220476,0.24088952822023788,0.48770333304393265
Human,1493,0.07533483615087083,0.19641128457007515,0.09672338455632264,0.24313623462629672
Human,1494,0.08431694063122375,0.2164500156545303,0.13635516920210788,0.32141288969116827
Human,1495,0.13040866623689118,0.3102955429261667,0.16761213568820024,0.3765932194643658
Human,1496,0.1564610185770146,0.3575102271483747,0.21546509106678088,0.4517308260536842
Human,1497,0.16192389006342386,0.3669392187549887,0.23036216627447903,0.47311219743802985
Human,1498,0.17324079394856698,0.3859855095808453,0.24013624839607167,0.48667305968961283
Human,1499,0.290136038801613,0.5507963652214708,0.5654098484796208,0.7960455536709392
Human,1500,0.13304484761286484,0.31524981550966125,0.1800660171810899,0.3971658911751094
Human,1501,0.15805117745638875,0.36027101585164323,0.22991673564785006,0.47248554064961296
Human,1502,0.1610659075331419,0.3654686447245058,0.23962295323689087,0.48596981513662474
Human,1503,0.09839625307533674,0.24664990606888593,0.1361677042745597,0.32106558544142616
Human,1504,0.1255987787545386,0.30114855484033515,0.18906497622820512,0.41156853725850323
Human,1505,0.13919999999999794,0.3266583229036258,0.19129516504424043,0.4150799283371197
Human,1506,0.15952569461066726,0.3628191348287928,0.20113288141888552,0.4303026289649661
Human,1507,0.11116080504167483,0.27282706316734795,0.14504546723441158,0.3372912637994747
Human,1508,0.17210566969213117,0.3841040422355765,0.2340276350283969,0.47824010403779255
Human,1509,0.3976614226080993,0.6644956760858434,0.6255865537817381,0.8336807396284586
Human,1510,0.2829705870387677,0.5421096112479321,0.5175911181224121,0.7629652650822586
Human,1511,0.16349460269067703,0.3696215508633881,0.2305867868280728,0.47342791640646564
Human,1512,0.15048370925789137,0.347011863132372,0.21328613882219125,0.44852856493407783
Human,1513,0.18744783525805264,0.40900812900448413,0.2629502002368208,0.5169738473530789
Human,1514,0.08439817096230741,0.2166284268737494,0.11855542520459783,0.2874974991094377
Human,1515,0.200601549545543,0.4294913771080008,0.41041484275033924,0.6761997226074766
Human,1516,0.14786862541845652,0.3423578939085418,0.20374099287624675,0.43426699937616403
Human,1517,0.1082107408036297,0.26687478585296937,0.14805811727523702,0.3426963878588883
Human,1518,0.13236470452303162,0.3139755513937228,0.19331317051642047,0.41823777205709817
Human,1519,0.0998688488433679,0.24972670868622995,0.14577195367674098,0.33859929851423487
Human,1520,0.20802313286290694,0.4407125767665829,0.2824502102927566,0.5414725561650948
Human,1521,0.1625058746500306,0.3679345667746898,0.2523098991221891,0.5030704090493616
Human,1522,0.2558595464520828,0.5077521630567303,0.512879669185565,0.7595369195206979
Human,1523,0.3033542495567673,0.5664143490697962,0.5064062686548318,0.7547741172136635
Human,1524,0.3519390791743256,0.6196553622978793,0.5187759321607583,0.7638224202948158
Human,1525,0.1293237229355314,0.3082445128533144,0.16924949225942354,0.3793416974169704
Human,1526,0.0737664880826074,0.1928480216641381,0.10005936016932454,0.25012365478581106
Human,1527,0.22707144166955912,0.46846450428889014,0.3119062994889957,0.5762480837110868
Human,1528,0.1256292733125833,0.30120698951809227,0.1582264769709433,0.3605745495814992
Human,1529,0.3021932290100595,0.5650631632411909,0.611040620318955,0.8249571741268183
Human,1530,0.13123522676291066,0.31185338174782046,0.1841089240053256,0.4036833555555819
Human,1531,0.19979696999789912,0.4282605782042017,0.36841409198651276,0.636356714013747
Human,1532,0.38733073794136424,0.6547683767385045,0.5774838266652118,0.8039338675539723
Human,1533,0.27764740476014954,0.535552622680811,0.5510600329962367,0.7864346693290303
Human,1534,0.1668519060153999,0.37531250456877313,0.4182170668925511,0.6831996735388884
Human,1535,0.16027892213142378,0.36411639859871536,0.22439693176848632,0.4646560233641405
Human,1536,0.08505894993823503,0.21807789611768547,0.11558632471840731,0.2816493481347581
Human,1537,0.1405230026785531,0.3290818645643739,0.2071844923410555,0.43945638214264493
Human,1538,0.24242497218516013,0.4897969113396812,0.5067046529888916,0.7549949999999892
Human,1539,0.1595760686365054,0.3629059851270505,0.24243187019532297,0.4898062972395218
Human,1540,0.10010258924176868,0.25021369104968016,0.14676032990790153,0.34037414584966924
Human,1541,0.10181944978034656,0.2537790606904833,0.13456330049159132,0.31808481609481554
Human,1542,0.25386482070518906,0.5051266760286994,0.4651838466512456,0.7229459676494141
Human,1543,0.23422536784208395,0.47851527221910317,0.5111772904876758,0.7582903047216516
Human,1544,0.11203625995488078,0.27458240782124593,0.15759560045049809,0.3594814206691794
Human,1545,0.14135053640953008,0.3305926986531863,0.1928206198101104,0.4174687089920022
Human,1546,0.11267605633802821,0.2758620689655173,0.1525933765628577,0.35073917858288267
Human,1547,0.32466275395033745,0.5905373179432253,0.5561942357905622,0.7899033391915603
Human,1548,0.14086242733094761,0.32970202649640956,0.20270192304772264,0.4326911235034927
Human,1549,0.14673162680716534,0.3403226795902066,0.21738852968342925,0.45454141101062545
Human,1550,0.3434857918636755,0.6108326811968218,0.5153541426684948,0.7613414684763155
Human,1551,0.31417593397398696,0.5788231772717042,0.5517064298705341,0.7868732388635054
Human,1552,0.2530638458231345,0.5040685073916749,0.48818421968748854,0.7410322032493232
Human,1553,0.17079168763931707,0.3819181665183766,0.25480213693944054,0.5063621135982896
Human,1554,0.0953107352306596,0.2401537455738903,0.13226694660284855,0.31379217428694056
Human,1555,0.12857018970189554,0.3068158301371347,0.18507318291046074,0.40522645067829893
Human,1556,0.2938001251569243,0.5551777755745069,0.5682515166591041,0.7979181510122426
Human,1557,0.1781602968661115,0.39406678116387617,0.25144309797774894,0.5019204354682777
Human,1558,0.3058759530843665,0.5693356748895533,0.5683749445275373,0.7979992615498213
Human,1559,0.11517519303534579,0.28083510438804765,0.15645991644794469,0.3575083090248774
Human,1560,0.21089297023432224,0.4449888641425341,0.36709878487474634,0.6350466485680307
Human,1561,0.10302053585182923,0.25626126241198904,0.14272690060655685,0.33309691987031054
Human,1562,0.09615066788157214,0.24192877672160776,0.12612085470806766,0.30214818854789355
Human,1563,0.19451967947003687,0.42011699283698034,0.26596669998436817,0.520845162047768
Human,1564,0.24945040857315043,0.4992666740579995,0.38798463924377413,0.6553907952296164
Human,1565,0.20182854895792238,0.4313629359854301,0.2877900157345117,0.5479696555931562
Human,1566,0.13437183043894027,0.3177280831006427,0.16542395467237528,0.37289900711604806
Human,1567,0.3129082907373842,0.5773867008790383,0.5676726512875268,0.79753749981742
Human,1568,0.3010641532380632,0.5637453979580183,0.40822648754659185,0.6742147908216285
Human,1569,0.12338056034207544,0.2968825983465973,0.18682998888635444,0.40802671383631456
Human,1570,0.3445528839917265,0.6119561436399675,0.5981296031367443,0.8170205066344921
Human,1571,0.1062653427886739,0.26291790563158135,0.14125450827772854,0.33041757941891364
Human,1572,0.11437447048856164,0.2792461503102717,0.15568562600635152,0.3561591557708863
Human,1573,0.12444192984260814,0.2989275476920023,0.17428780992547213,0.38771532132117853
Human,1574,0.10448615227226353,0.2592767887556234,0.12905718701700014,0.3077395577395551
Human,1575,0.3059630722344683,0.5694362734006102,0.6073040260628111,0.8226792440494055
Human,1576,0.11788768403420573,0.28618716737768696,0.1653549448772449,0.37278210558971386
Human,1577,0.12861058610487142,0.30689250773311494,0.17080575091148664,0.38194160682000017
Human,1578,0.09496292599949507,0.23941725236063446,0.13008397204582386,0.309682465711959
Human,1579,0.15375070225804913,0.35277369888933713,0.21128222018000842,0.4455662201000989
Human,1580,0.1556830931408495,0.35615473718049645,0.2248749101898592,0.46533872333426457
Human,1581,0.33248131569886136,0.599078879181353,0.6186675108729128,0.8295595047586893
Human,1582,0.39548724507273564,0.6624671326959196,0.6341577740832024,0.838716343406222
Human,1583,0.21000268038234357,0.44366595968888817,0.28566178898199884,0.5453907641711921
Human,1584,0.16417462721884535,0.3707789047279049,0.2233742661001619,0.4631923125446774
Human,1585,0.1380026327574739,0.32445626163254404,0.19691554399845004,0.42382942745546226
Human,1586,0.3966086490085808,0.6635146495304193,0.6444387674598513,0.8446569433638911
Human,1587,0.2545400641886572,0.5060169955236758,0.32028992764327074,0.5856891268252151
Human,1588,0.1379347104010689,0.32433109882283134,0.1821243434378104,0.40049371904819303
Human,1589,0.13465761361504022,0.31826045428185445,0.21480562965203961,0.4507637196910541
Human,1590,0.21843920452483837,0.4560703323588315,0.2902704787618697,0.5509578427185615
Human,1591,0.219002047488148,0.45688753235106333,0.48203570450413125,0.7362803138825744
Human,1592,0.12274533506869172,0.29565537023690186,0.170011532699607,0.38061628285993243
Human,1593,0.13039678120549406,0.3102731131244178,0.18476176748931505,0.4047285704196344
Human,1594,0.16503031363874957,0.3722318597834523,0.2077345694909413,0.440280675367519
Human,1595,0.3512527613068222,0.6189455892646756,0.5666258344713487,0.796848083215871
Human,1596,0.2009040257130004,0.42995335668523754,0.45741979706702307,0.7166445666806103
Human,1597,0.08940480576714846,0.22752988665603682,0.12884895210535816,0.3073447566557381
Human,1598,0.11656116170453822,0.2835756668056122,0.16111179201200934,0.36554738689886207
Human,1599,0.4029422653653195,0.6693821091688968,0.6624882943143685,0.8548322132203944
Human,1600,0.11839481328367506,0.2871825832149178,0.15417191081086856,0.35351237556141896
Human,1601,0.1584111127008291,0.36089407433682347,0.2023663931319734,0.43218125563266185
Human,1602,0.16355046464466108,0.3697167134053118,0.347404994982284,0.6149450328462135
Human,1603,0.2496797228560372,0.4995727813702328,0.4280951669190285,0.6918932166301932
Human,1604,0.2713077423552348,0.527625474483337,0.37655030069229073,0.6443731187957412
